DonorName,RecipientName,IncomegroupName,USD_Commitment_Defl,USD_Received_Defl,ShortDescription,ChannelName,ChannelReportedName,CommitmentDate
Germany,India,LMICs,0.6472060000000001,-0.0,ADVISORY SERVICES FOR THE IMPLEMENTATION OF THE INDIAN NATIONAL URBAN SANITATION POLICY,Public Sector Institutions,GIZ,2011-02-11
Germany,Bolivia,LMICs,3.88323,-0.0,PROGRAM FOR SUSTAINABLE DRINKING WATER AND SANITARY SERVICES IN SUB-URBAN AREAS,Public Sector Institutions,GIZ,2012-10-22
Germany,Egypt,LMICs,1.38558,-0.0,SEWAGE DISPOSAL KAFR EL SHEIKH (ACCOMPANYING MEASURE),Public Sector Institutions,KfW,2013-07-29
Germany,Bolivia,LMICs,19.0419,-0.0,IMPROVEMENT OF PERI-URBAN BASIC SANITATION,Public Sector Institutions,KfW,2013-09-05
Germany,Burundi,LDCs,21.5809,-0.0,"WATER AND SANITATION SECTORAL PROGRAMME, PHASE III",Public Sector Institutions,KfW,2013-01-22
Germany,Burundi,LDCs,19.0419,-0.0,"WATER AND SANITATION SECTORAL PROGRAMME, PHASE IV",Public Sector Institutions,KfW,2013-12-13
Germany,Tanzania,LDCs,19.0419,-0.0,WATER SECTOR DEVELOPMENT PROGRAMME - PHASE III,Public Sector Institutions,KfW,2013-12-16
Germany,Egypt,LMICs,3.80839,-0.0,NATIONAL SOLID WASTE MANAGEMENT PROGRAMME,Public Sector Institutions,GIZ,2013-12-31
Germany,Egypt,LMICs,1.26946,-0.0,WATER MANAGEMENT REFORM PROGRAMME,Public Sector Institutions,GIZ,2013-12-31
Germany,Tanzania,LDCs,12.6946,-0.0,DEVELOPMENT OF THE WATER SECTOR,Public Sector Institutions,GIZ,2013-03-11
Germany,Burundi,LDCs,5.07785,-0.0,SECTOR PROGRAM WATER AND SANITATION,Public Sector Institutions,GIZ,2013-01-08
Germany,Egypt,LMICs,5.29366,-0.0,PROGRAM WATER SUPPLY AND WASTEWATER MANAGEMENT,Public Sector Institutions,GIZ,2013-12-31
Germany,Ethiopia,LDCs,0.0554552,-0.0,"IMPROVEMENT OF WATER, HYGIENE AND SANITATION CONDITIONS IN THE WUCHALE AND JIDA DISTRICTS (WOREDAS) IN NORTH SHEWA ZONE OF THE OROMIYA REGIONAL STATE",Donor country-based NGO,Donor country-based NGO,2013-03-21
Germany,India,LMICs,0.0185862,-0.0,SUSTAINABLE SANITATION FOR DAREWADI VILLAGE,Donor country-based NGO,Donor country-based NGO,2013-06-12
Germany,Tanzania,LDCs,0.410176,-0.0,"WATER SUPPLY FOR COMMUNITY NJIA PANDA, DISTRICT MOSHI RURAL, REGION KILIMANJARO, TANZANIA",Donor country-based NGO,Donor country-based NGO,2013-10-10
Germany,Rwanda,LDCs,0.437964,-0.0,BASIC DRINKING WATER SUPPLY AND BASIC SANITATION WITH HYGIENIC PROMOTION AT RUHENGERI DIOCESE,Donor country-based NGO,Donor country-based NGO,2013-12-18
Germany,Kenya,LMICs,0.0462211,-0.0,IMPROVEMENT OF HEALTH AND INCOME BY DRILLING A BOREHOLE,Donor country-based NGO,Donor country-based NGO,2013-11-24
Germany,Colombia,UMICs,0.224695,-0.0,SET- UP AT A REGIONAL NETWORK TO PROVIDE FOR DRINGEN-WATER SUPPLA IN 15 PARISHES AT THE DIOCESE SOCORRO SAN GIL,Donor country-based NGO,Donor country-based NGO,2013-08-21
Germany,Uganda,LDCs,0.393533,-0.0,DOMESTIC RAINWATER HARVESTING AND SANITATION FOR IMPROVED HEALTH AND PRODUCTION,Donor country-based NGO,Donor country-based NGO,2013-10-31
Germany,Burundi,LDCs,7.61677,-0.0,REDUCTION OF THE IMPACTS OF CLIMATE CHANGE ON THE AVAILABILITY OF WATER AND LAND RESOURCES,Public Sector Institutions,GIZ,2013-04-22
Germany,India,LMICs,0.510063,-0.0,EXCHANGES WITH OTHER COUNTRIES IN THE FIELD OF VOCATIONAL EDUCATION AND TRAINING AND SCHOLARSHIPS,"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2013-05-28
Germany,India,LMICs,0.332694,-0.0,EXCHANGES WITH OTHER COUNTRIES IN THE FIELD OF VOCATIONAL EDUCATION AND TRAINING AND SCHOLARSHIPS,"University, college or other teaching institution, research institute or think-tank",Higher education institution,2013-05-28
Germany,India,LMICs,0.414071,-0.0,EXCHANGES WITH OTHER COUNTRIES IN THE FIELD OF VOCATIONAL EDUCATION AND TRAINING AND SCHOLARSHIPS,"University, college or other teaching institution, research institute or think-tank",Higher education institution,2013-05-28
Germany,Egypt,LMICs,0.00128434,-0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (IN SO FAR AS NOT INCLUDED IN OTHER AREAS),Other,Other,2013-12-31
Germany,Rwanda,LDCs,0.204711,-0.0,POA (PROGRAMME OF ACTIVITIES) SUPPORT CENTER,Public Sector Institutions,KfW,2013-12-31
Germany,India,LMICs,0.0248063,-0.0,COST OF PILOT PROJECTS TO INCREASE EFFICIENCY IN FEDERAL ADMINISTRATION,"University, college or other teaching institution, research institute or think-tank",Higher education institution,2013-02-26
Germany,India,LMICs,1.26846,-0.0,WATER SUPPLY,"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2013-04-24
Germany,India,LMICs,0.313026,-0.0,WATER SUPPLY,"University, college or other teaching institution, research institute or think-tank",Higher education institution,2013-04-23
Germany,India,LMICs,0.295516,-0.0,WATER SUPPLY,Other,Other,2013-04-24
Germany,India,LMICs,0.186686,-0.0,WATER SUPPLY,Other,Other,2013-04-24
Germany,India,LMICs,0.253867,-0.0,WATER SUPPLY,Other,Other,2013-04-24
Germany,India,LMICs,0.07338760000000001,-0.0,WATER SUPPLY,Other,Other,2013-05-31
Germany,Kenya,LMICs,0.00634731,-0.0,BUILDING A DRINKING WATER SUPPLY (WELL) FOR THE ORPHAN HOUSE LITTLE PRINZ IN SHINYALU,Donor country-based NGO,Donor country-based NGO,2013-01-01
Germany,Tanzania,LDCs,0.0188832,-0.0,STRENGTHENING OF THE RELATIONSHIP OF HAMBURG WITH DAR ES SALAAM,Public Sector Institutions,Federal State,2013-01-01
Germany,Rwanda,LDCs,0.177682,-0.0,OPTIMIZATION OF WATER SUPPLY USING PERFORMANCE INDICATORS,Public Sector Institutions,Federal State,2013-12-31
Germany,Tanzania,LDCs,0.403689,-0.0,WATER UTILITY PARTNERSHIP FOR SUSTAINABLE SERVICE DELIVERY IN DAR ES SALAAM,Public Sector Institutions,Federal State,2013-12-31
Germany,Tanzania,LDCs,0.0195497,-0.0,WATER TANKS FOR TANZANIA,Donor country-based NGO,Donor country-based NGO,2013-08-14
Germany,Tanzania,LDCs,0.0190419,-0.0,WATER FOR KIBAKWE,Other,Other,2013-11-20
Germany,India,LMICs,0.0596647,-0.0,EXPERT INFORMATION SEMINAR FOR SPECIALISTS AND EXECUTIVE STAFF FROM INDIA  WASTE MANAGEMENT  IN BAVARIA,Public Sector Institutions,GIZ,2013-04-15
Germany,Tanzania,LDCs,0.0247157,-0.0,STRENGTHENING OF THE RELATIONSHIP OF HAMBURG WITH DAR ES SALAAM,Public Sector Institutions,City State of Hamburg,2014-01-01
Germany,Uganda,LDCs,0.00508811,-0.0,BRIQUETTE PRODUCTION FROM WASTE FOR ENERGY- AND INCOME SAVING,Donor country-based NGO,Donor country-based NGO,2014-12-31
Germany,Ethiopia,LDCs,0.0249234,-0.0,SOLAR WATER PUMP FOR THE SOLAR VILLAGE ARSO AMBA,Donor country-based NGO,Donor country-based NGO,2014-10-24
Germany,India,LMICs,0.0623085,-0.0,EXPERT INFORMATION SEMINAR FOR SPECIALISTS AND EXECUTIVE STAFF FROM INDIA   SEWAGE WATER AND WASTE MANAGEMENT  IN BAVARIA,Public Sector Institutions,GIZ,2014-05-16
Germany,India,LMICs,0.0498468,-0.0,FOLLOW-UP-SEMINAR  SEWAGE WATER AND WASTE MANAGEMENT  FOR SPECIALISTS AND EXECUTIVE STAFF FROM INDIA IN KARNATAKA,Public Sector Institutions,GIZ,2014-12-10
Germany,Egypt,LMICs,2.49234,-0.0,IMPROVED WATER AND WASTEWATER SERVICES PROGRAMME II (IWSP II),Public Sector Institutions,KfW,2014-04-30
Germany,Lebanon,UMICs,8.723189999999999,-0.0,PROTECTION OF THE JEITA SOURCE,Public Sector Institutions,KfW,2014-11-27
Germany,Uganda,LDCs,12.4617,-0.0,PRO-POOR WATER AND SANITATION IN KAMPALA,Public Sector Institutions,KfW,2014-12-10
Germany,Uganda,LDCs,12.4617,-0.0,SUPPORT TO THE WATER AND SANITATION DEVELOPMENT FACILITIES (WSDF),Public Sector Institutions,KfW,2014-12-10
Germany,Kenya,LMICs,31.1543,-0.0,NAIROBI WATER DISTRIBUTION PROGRAMME,Public Sector Institutions,KfW,2014-06-26
Germany,Egypt,LMICs,67.4801,-0.0,IMPROVED WATER AND WASTEWATER SERVICES PROGRAMME II (IWSP II),Public Sector Institutions,KfW,2014-04-30
Germany,Bolivia,LMICs,5.35853,-0.0,PROGRAMME FOR SUSTAINABLE DRINKING WATER AND SANITARY SERVICES IN SUB-URBAN AREAS,Public Sector Institutions,GIZ,2014-12-31
Germany,Burundi,LDCs,11.8386,-0.0,SECTOR PROGRAM WATER AND SANITATION,Public Sector Institutions,GIZ,2014-12-31
Germany,Uganda,LDCs,11.5894,-0.0,REFORM OF THE URBAN WATER AND SANITATION SECTOR,Public Sector Institutions,GIZ,2014-05-08
Germany,India,LMICs,4.98468,-0.0,SUPPORT TO THE NATIONAL URBAN SANITATION POLICY II,Public Sector Institutions,GIZ,2014-03-06
Germany,Kenya,LMICs,7.78856,-0.0,DEVELOPMENT OF THE WATER AND SANITATION SECTOR IN KENYA,Public Sector Institutions,GIZ,2014-01-01
Germany,Kenya,LMICs,0.17266199999999998,-0.0,IMPROVMENT OF HEALTH SITUATION BY DRILLING A BOREHOLE AND PROGRESS IN EDUCATION BY BUILDING CLASSROOMS,Donor country-based NGO,Donor country-based NGO,2014-07-25
Germany,Uganda,LDCs,0.0418439,-0.0,"IMPROVEMENT OF WATER, HYGIENE AND SANITATION CONDITIONS IN THE MUKONO DISTRIKCT, UGANDA",Donor country-based NGO,Donor country-based NGO,2014-07-22
Germany,Ethiopia,LDCs,0.0989933,-0.0,MOYALE INTEGRATED COMMUNITY REHABILITATION WATER PROJECT,Donor country-based NGO,Donor country-based NGO,2014-07-30
Germany,Ethiopia,LDCs,0.0461706,-0.0,SECURING THE WATER SUPPLY IN BONOSHA,Donor country-based NGO,Donor country-based NGO,2014-08-06
Germany,Ethiopia,LDCs,0.913443,-0.0,IMPROVED ACCESS TO WATER SUPPLY AND SANITARY INSTALLATIONS IN GURADHAMOLE,Donor country-based NGO,Donor country-based NGO,2014-11-19
Germany,Colombia,UMICs,0.317773,-0.0,GREEN FILTERS - INNOVATIVE & COST-EFFICIENT SYSTEMS FOR WATER PURIFICATION BENEFITTING PEOPLE AND THE ENVIRONMENT IN COLOMBIA,Donor country-based NGO,Donor country-based NGO,2014-10-16
Germany,Kenya,LMICs,0.8399190000000001,-0.0,SUPPLY OF DRINKING WATER AND PEACE BUILDING COMMUNITY DEVELOPMENT IN THE CATHOLIC DIOCESE OF MARSABIT,Donor country-based NGO,Donor country-based NGO,2014-12-09
Germany,Kenya,LMICs,0.398774,-0.0,SAFE AND RELIABLE WATER SUPPLY IN MERU DRYLANDS,Donor country-based NGO,Donor country-based NGO,2014-12-09
Germany,Bangladesh,LDCs,0.23160100000000006,-0.0,IMPROVEMENT OF HEALTH CONDITION OF ETHNIC MINOTIRITES,Donor country-based NGO,Donor country-based NGO,2014-11-28
Germany,Ethiopia,LDCs,0.5005689999999999,-0.0,ACCESS TO POTABLE WATER IN QETANE AND GEDEB COMMUNITY IN GURAGE ZONE,Donor country-based NGO,Donor country-based NGO,2014-09-23
Germany,India,LMICs,0.996936,-0.0,NEXUS  FOOD PRODUCTION AND URBAN SANITATION  IN POOR PERI-URBAN AREAS IN INDIA - SEWOH,Donor country-based NGO,Donor country-based NGO,2014-10-29
Germany,India,LMICs,3.67485,-0.0,SUPPORT TO THE REJUVENATION OF GANGA,Public Sector Institutions,GIZ,2015-08-31
Germany,Lebanon,UMICs,0.0145502,-0.0,INSTITUTIONAL SUPPORT FOR THE WATER SECTOR,Public Sector Institutions,GIZ,2015-12-31
Germany,Kenya,LMICs,0.167255,-0.0,"WATER AND SANITATION SUPPORT PROJECT, KENIA",Donor country-based NGO,Donor country-based NGO,2015-04-29
Germany,Egypt,LMICs,0.288946,-0.0,WATER FOR LIFE,"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2015-07-01
Germany,Bangladesh,LDCs,0.173549,-0.0,WATSAN HYGIENE PROGRAM WITH LATRINES AND WATER WELLS,Donor country-based NGO,Donor country-based NGO,2015-07-06
Germany,Uganda,LDCs,0.211114,-0.0,RUHUNGA WATER PROJECT,Donor country-based NGO,Donor country-based NGO,2015-08-05
Germany,Ethiopia,LDCs,0.452917,-0.0,"WATER SUPPLY SYSTEM FOR RURAL TOWNS LIMI & ROBITE - WOREDA WOGIDI, ETHIOPIA",Donor country-based NGO,Donor country-based NGO,2015-09-29
Germany,Lebanon,UMICs,4.8998,-0.0,BASE CARE OF SYRIAN REFUGEE S FAMILIES AND TAKING UP MUNICIPALITIES IN LEBANON (WATER AND SEWAGE),Public Sector Institutions,GIZ,2015-12-18
Germany,Kenya,LMICs,0.881964,-0.0,CLIMATE CHANGE ADAPTATION AND RESOURCE CONSERVATION OF SEMI-NOMADIC PASTORALISTS BY IN ARID TO SEMI-ARID NORTHERN KENYA,Donor country-based NGO,Donor country-based NGO,2015-12-04
Germany,Uganda,LDCs,0.208242,-0.0,"COMMUNITY BASED SELF-HELP INITIATIVES TO FOSTER ACCESS TO DRINKING WATER AND IMPROVE SANITARY CONDITIONS IN FORT PORTAL, UGANDA",Donor country-based NGO,Donor country-based NGO,2015-02-11
Germany,Uganda,LDCs,0.926063,-0.0,"INTEGRATED WATER DEVELOPMENT IN DROUGHT AFFECTED AREAS OF KALAWI, NAPAK AND AMUSIA DISTRICTS, UGANDA",Donor country-based NGO,Donor country-based NGO,2015-03-19
Germany,Uganda,LDCs,0.741095,-0.0,"BASIC DRINKING WATER SUPPLY, SANITATION AND HYGIENE IN URBAN POOR AREAS OF LUBAGA UGANDA",Donor country-based NGO,Donor country-based NGO,2015-03-19
Germany,India,LMICs,0.330737,-0.0,DEVELOPMENT OF SUSTAINABLE WATER TECHNOLOGIES,"University, college or other teaching institution, research institute or think-tank",Higher education institution,2015-05-29
Germany,India,LMICs,0.438788,-0.0,DEVELOPMENT OF SUSTAINABLE WATER TECHNOLOGIES,Donor country-based NGO,Donor country-based NGO,2015-05-29
Germany,India,LMICs,0.253065,-0.0,DEVELOPMENT OF SUSTAINABLE WATER TECHNOLOGIES,"University, college or other teaching institution, research institute or think-tank",Higher education institution,2015-05-29
Germany,India,LMICs,0.0918394,-0.0,DEVELOPMENT OF SUSTAINABLE WATER TECHNOLOGIES,Other,Other,2015-05-29
Germany,Egypt,LMICs,0.119118,-0.0,COOPERATION WITH FOREIGN RESEARCH INSTITUTIONS (NOT INCLUDED IN OTHER AREAS),"University, college or other teaching institution, research institute or think-tank",Higher education institution,2015-12-31
Germany,Egypt,LMICs,0.122493,-0.0,COOPERATION WITH FOREIGN RESEARCH INSTITUTIONS (NOT INCLUDED IN OTHER AREAS),"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2015-12-31
Germany,Bangladesh,LDCs,0.038303,-0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),"University, college or other teaching institution, research institute or think-tank",Higher education institution,2015-12-31
Germany,India,LMICs,0.180658,-0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),"University, college or other teaching institution, research institute or think-tank",Higher education institution,2015-08-28
Germany,India,LMICs,0.183744,-0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),"University, college or other teaching institution, research institute or think-tank",Higher education institution,2015-09-30
Germany,Egypt,LMICs,7.3497,-0.0,WATER MANAGEMENT REFORM PROGRAMME,Public Sector Institutions,GIZ,2015-06-15
Germany,Egypt,LMICs,7.3497,-0.0,CP - WATER SUPPLY AND WASTEWATER MANAGEMENT,Public Sector Institutions,GIZ,2015-06-19
Germany,Tanzania,LDCs,0.010629,-0.0,STRENGTHENING OF THE RELATIONSHIP OF HAMBURG WITH DAR ES SALAAM,Public Sector Institutions,City State of Hamburg,2015-01-01
Germany,Tanzania,LDCs,0.790795,-0.0,CONSTRUCTION OF A COMPOSTING FACILITY FOR MARKET WASTE IN DAR ES SALAAM (KINONDONI MUNICIPAL COUNCIL),Public Sector Institutions,City State of Hamburg,2015-12-31
Germany,Tanzania,LDCs,0.00612475,-0.0,CONSTRUCTION OF SIX WATER TANKS IN THE KARAGWE DIOCESE IN TANZANIA,Donor country-based NGO,Donor country-based NGO,2015-12-31
Germany,Bolivia,LMICs,24.499,-0.0,WASSERVERSORGUNG SUCRE III,Public Sector Institutions,KfW,2015-06-24
Germany,Kenya,LMICs,10.4121,-0.0,DEVELOPMENT OF THE WATER AND SANITATION SECTOR - WSTF III,Public Sector Institutions,KfW,2015-02-26
Germany,Kenya,LMICs,34.2986,-0.0,WATER AND SANITATION PROGRAM FOR (PERI-)URBAN GROWTH AREAS,Public Sector Institutions,KfW,2015-09-28
Germany,Uganda,LDCs,28.1739,-0.0,INTEGRATED PROGRAMM TO IMPROVE THE LIVING CONDITIONS (IPILC) IN GULU,Public Sector Institutions,KfW,2015-12-04
Germany,Bolivia,LMICs,1.22495,-0.0,WATER AND SANITATION GUADALQUIVIR ( BM ),Public Sector Institutions,KfW,2015-09-24
Germany,Tanzania,LDCs,8.57465,-0.0,PROGRAM DEVELOPMENT OF THE WATER SECTOR PHASE IV -,Public Sector Institutions,KfW,2015-12-21
Germany,Tanzania,LDCs,12.2495,-0.0,PROGRAM MUNICIPAL WATER /SANITATION (7 CITIES UPGRADING PROGRAM),Public Sector Institutions,KfW,2015-12-21
Germany,Ethiopia,LDCs,3.63203,-0.0,REGIONAL UNHCR PROJECT IN EAST AFRICA,United Nations Office of the United Nations High Commissioner for Refugees,United Nations Office of the United Nations High Commissioner for Refugees (UNHCR),2016-05-10
Germany,Kenya,LMICs,1.1562,-0.0,WATER SECTOR REFORM PROGRAMME KENYA,Public corporations,GIZ,2016-09-26
Germany,Bolivia,LMICs,8.47475,-0.0,PROGRAMME FOR SUSTAINABLE DRINKING WATER AND SANITARY SERVICES IN SUB-URBAN AREAS II (PERIAGUA),Public corporations,GIZ,2016-06-09
Germany,Bolivia,LMICs,3.63203,-0.0,NEXUS PROGRAM - WATER/ENERGY/FOOD SECURITY,Public corporations,GIZ,2016-11-07
Germany,Ethiopia,LDCs,7.86941,-0.0,IMPROVEMENT OF THE WATER SUPPLY AND SANITARY CARE IN REFUGEE CAMPS AND TAKING UP MUNICIPALITIES IN GAMBELLA,United Nations Children's Fund,United Nations Children's Fund (UNICEF),2016-12-13
Germany,India,LMICs,0.213643,-0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),Other non-financial corporations,Other non-bank entity in provider country,2016-04-06
Germany,Tanzania,LDCs,11.5014,-0.0,SUPPORT OF THE WATER SECTOR'S DEVELOPMENT,Public corporations,GIZ,2016-01-06
Germany,India,LMICs,3.63203,-0.0,SUPPORT TO THE NATIONAL URBAN SANITATION POLICY II,Public corporations,GIZ,2016-12-31
Germany,India,LMICs,0.423088,-0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2016-07-14
Germany,India,LMICs,0.274273,-0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2016-06-14
Germany,India,LMICs,0.0724326,-0.0,EXCHANGES WITH OTHER COUNTRIES IN THE FIELD OF VOCATIONAL EDUCATION AND TRAINING AND SCHOLARSHIPS,"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2016-12-31
Germany,Kenya,LMICs,0.0577736,-0.0,EXPERT INFORMATION SEMINAR FOR SPECIALISTS AND EXECUTIVE STAFF FROM KENIA ON WATER IN BAVARIA,"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2016-04-06
Germany,Kenya,LMICs,0.113066,-0.0,ORGANIZATION OF AN INFORMATION EVENT AND WORKSHOPS ON WATER SUPPLY AND WASTE WATER DISPOSAL WITH PARTICIPATION OF GERMAN AND KENYAN EXPERTS,Donor Government,Donor Government,2016-06-24
Germany,Burundi,LDCs,0.591845,-0.0,MANAGEMENT AND PROTECTION OF GROUNDWATER RESOURCES,Donor Government,Donor Government,2016-01-01
Germany,Uganda,LDCs,21.7922,-0.0,"INTEGRATED PROGRAM TO IMPROVE LIVING CONDITIONS IN GULU, PHASE II",Central Government,Central Government,2016-11-25
Germany,Bangladesh,LDCs,0.0553122,-0.0,IMPROVEMENT OF HEALTH CONDITION OF ETHNIC MINOTIRITES,Donor country-based NGO,Donor country-based NGO,2016-07-11
Germany,Kenya,LMICs,0.0226512,-0.0,"WATER AND SANITATION SUPPORT PROJECT, KENIA",Donor country-based NGO,Donor country-based NGO,2016-11-23
Germany,Uganda,LDCs,0.617446,-0.0,SUPPORTING WOMEN GROUPS TO IMPROVE RESILIENCE AND ADAPTATION TO THE EFFECTS OF CLIMATE CHANGE IN SOUTH WEST UGANDA,Donor country-based NGO,Donor country-based NGO,2016-11-29
Germany,India,LMICs,0.29572,-0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),Donor country-based NGO,Donor country-based NGO,2016-04-12
Germany,Tanzania,LDCs,0.124472,-0.0,"WATER SUPPLY FOR COMMUNITY NJIA PANDA, DISTRICT MOSHI RURAL, REGION KILIMANJARO, TANZANIA",Donor country-based NGO,Donor country-based NGO,2016-04-01
Germany,Ethiopia,LDCs,0.835368,-0.0,"WATER, SANITATION AND HYGIENE MEASURES IN RURAL AREAS OF GYETA WEREDA, ETHIOPIA",Donor country-based NGO,Donor country-based NGO,2016-03-17
Germany,Colombia,UMICs,0.133175,-0.0,"IMPROVED AND SUSTAINABLE PARTICIPATORY MANAGEMENT OF LOCAL WATER RESSOURCES IN SOCORRO-SAN GIL DIOCESE, COLOMBIA",Donor country-based NGO,Donor country-based NGO,2016-10-06
Germany,India,LMICs,0.06958980000000001,-0.0,WATER SUPPLY,"University, college or other teaching institution, research institute or think-tank",Higher education institution,2016-12-31
Germany,India,LMICs,0.479639,-0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),"University, college or other teaching institution, research institute or think-tank",Higher education institution,2016-07-21
Germany,India,LMICs,0.0272501,-0.0,EXCHANGES WITH OTHER COUNTRIES IN THE FIELD OF VOCATIONAL EDUCATION AND TRAINING AND SCHOLARSHIPS,"University, college or other teaching institution, research institute or think-tank",Higher education institution,2016-12-31
Germany,India,LMICs,0.052295600000000005,-0.0,EXCHANGES WITH OTHER COUNTRIES IN THE FIELD OF VOCATIONAL EDUCATION AND TRAINING AND SCHOLARSHIPS,"University, college or other teaching institution, research institute or think-tank",Higher education institution,2016-12-31
Germany,Rwanda,LDCs,0.371409,0.0,BASIC DRINKING WATER SUPPLY AND BASIC SANITATION WITH HYGIENIC PROMOTION AT RUHENGERI DIOCESE,Donor country-based NGO,Donor country-based NGO,2017-03-02
Germany,Ethiopia,LDCs,0.203673,0.0,LONG-TERM COVERAGE OF THE NEED FOR CLEAN WATER IN THE AREA OF BILAA AND BILO-EJERE.,"University, college or other teaching institution, research institute or think-tank","University, college or other teaching institution, research institute or think tank",2017-01-24
Germany,Bolivia,LMICs,5.99046,0.0,INTEGRATED WATERSHED MANAGEMENT RAVELO,Central Government,Central Government,2017-12-19
Germany,India,LMICs,0.06275990000000001,0.0,SUPPORT FOR NATIONAL URBAN SANITATION POLICY PHASE II (SNUSP),Public corporations,GIZ,2017-01-01
Germany,Uganda,LDCs,0.474445,0.0,PREVENTION OF INFECTIOUS DISEASES THROUGH OPEN DEFECATION FREE COMMUNITIES AND WATER SUPPLY PROJECTS IN BUFUNJO AND KYARUSOZI SUB-COUNTIES,Donor country-based NGO,Donor country-based NGO,2017-03-02
Germany,Kenya,LMICs,4.2472400000000015,0.0,WATER SECTOR REFORM PROGRAMME KENYA,Public corporations,GIZ,2017-12-31
Germany,India,LMICs,0.179699,0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),"University, college or other teaching institution, research institute or think-tank",Higher education institution,2017-03-16
Germany,India,LMICs,0.273075,0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),Donor country-based NGO,Donor country-based NGO,2017-01-01
Germany,Burundi,LDCs,2.40954,0.0,MANAGEMENT AND PROTECTION OF GROUNDWATER RESOURCES,Central Government,Central Government,2017-01-01
Germany,India,LMICs,0.091575,0.0,WATER SUPPLY,"University, college or other teaching institution, research institute or think-tank",Higher education institution,2017-12-31
Germany,Uganda,LDCs,0.0119809,0.0,"BUILDING A DEEP DRILLING WELL IN NIKONI, UGANDA, MASAKA DISTRICT",Donor country-based NGO,Donor country-based NGO,2017-12-31
Germany,India,LMICs,59.9046,0.0,MADHYA PRADESH URBAN SANITATION AND ENVIRONMENT PROGRAMME,Central Government,Central Government,2017-12-01
Germany,India,LMICs,0.0590025,0.0,SMART WATER FUTURE INDIA - SWF INDIA,Other non-financial corporations,Other non-bank entity in provider country,2017-10-27
Germany,Kenya,LMICs,0.151343,0.0,BIWAC - STRENGHTENING OF REGIONAL WATER SUPPLIERS THROUGH INCLUSION OF THE BAVARIAN WATER MANAGEMENT ADMINISTRATION,"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2017-12-31
Germany,India,LMICs,0.039772,0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),"University, college or other teaching institution, research institute or think-tank",Higher education institution,2017-01-01
Germany,Ethiopia,LDCs,0.502955,0.0,"WATER SUPPLY SYSTEM FOR RURAL TOWN SEYO, DANO WOREDA, ETHIOPIA","University, college or other teaching institution, research institute or think-tank","University, college or other teaching institution, research institute or think tank",2017-01-24
Germany,India,LMICs,0.058864699999999985,0.0,SMART WATER FUTURE INDIA - SWF INDIA,Other non-financial corporations,Other non-bank entity in provider country,2017-10-27
Germany,Uganda,LDCs,0.0443893,0.0,IMPROVEMENT OF THE HEALTH SITUATION IN THE PLACE LWAMAGGWA (DISTRICT RAKAI),"University, college or other teaching institution, research institute or think-tank","University, college or other teaching institution, research institute or think tank",2017-01-24
Germany,Bolivia,LMICs,0.0483555,0.0,PROMOTION OF THE QUALITY INFRASTRUCTURE TO SUPPORT THE MEASUREMENT OF CONSUMPTION AND QUALITY OF DRINKING WATER,Central Government,Central Government,2017-01-01
Germany,India,LMICs,0.599046,0.0,ENVIRONMENT RELATED URBAN INFRASTRUCTURE DEVELOPMENT MADHYA PRADESH,Central Government,Central Government,2017-12-01
Germany,Egypt,LMICs,4.19333,0.0,NATIONAL SOLID WASTE MANAGEMENT PROGRAMME,Public corporations,GIZ,2017-12-31
Germany,Egypt,LMICs,0.11980899999999997,0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2017-05-24
