"";"DonorName";"RecipientName";"DonorCode";"RecipientCode";"IncomegroupName";"USD_Commitment_Defl";"USD_Received_Defl";"ShortDescription";"AgencyName";"FlowCode";"SectorCode";"ProjectTitle";"PurposeName";"SectorName";"ChannelName";"ChannelReportedName";"ExpectedStartDate";"CompletionDate";"LongDescription";"CommitmentDate";"Recipientstat SI.SPR.PCAP";"Recipientstat SI.POV.XPND.MD";"Recipientstat SP.POP.TOTL";"Recipientstat AG.SRF.TOTL.K2"
301015;"Germany";"Uzbekistan";"5";"617";"LMICs";9.894739999999999;"";"BMZ TC:WATER SUP./SANIT.-SMALL SYST.";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"";"";"";"";"1998-12-31";0.0;0.0;24051000.0;447400.0
301018;"Germany";"Uzbekistan";"5";"617";"LMICs";2.27071;"";"DRINKING WATER SUPPLY IN CHOREZM";"Kreditanstalt für Wiederaufbau";"11";"140";"SUPPLY OF DRINKING WATER IN CH";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"MINISTRY OF FOREIGN ECONOMIC RELATIONS";"1998-01-01";"2003-09-01";"";"1998-07-01";0.0;0.0;24051000.0;447400.0
301020;"Germany";"Uzbekistan";"5";"617";"LMICs";15.1381;0.0;"DRINKING WATER SUPPLY IN CHOREZM";"Kreditanstalt für Wiederaufbau";"13";"140";"SUPPLY OF DRINKING WATER IN CH";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"MINISTRY OF FOREIGN ECONOMIC RELATIONS";"1999-01-01";"2004-06-01";"";"1998-07-01";0.0;0.0;24051000.0;447400.0
301550;"Germany";"Sri Lanka";"5";"640";"LMICs";2.58124;"";"BMZ TC:WATER SUPPLY/SANIT.-SMALL SYS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"";"";"";"";"1998-12-31";0.0;0.0;18564599.0;65610.0
301558;"Germany";"Sri Lanka";"5";"640";"LMICs";7.9475;0.0;"WATER SUPPLY NAWALAPITIYA";"Kreditanstalt für Wiederaufbau";"13";"140";"WATER SUPPLY NAWALAPITIYA";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"";"MINISTRY OF FINANCE AND PLANNING";"1999-01-01";"2002-08-01";"";"1998-11-01";0.0;0.0;18564599.0;65610.0
301559;"Germany";"Sri Lanka";"5";"640";"LMICs";4.54143;0.0;"WATER SUPPLY AMPARA";"Kreditanstalt für Wiederaufbau";"13";"140";"WATER SUPPLY AMPARA";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"MINISTRY OF FINANCE AND PLANNING";"1999-01-01";"2003-08-01";"";"1998-11-01";0.0;0.0;18564599.0;65610.0
302481;"Germany";"India";"5";"645";"LMICs";0.09593589999999999;"";"BMZ TC:WATER SUPPLY/SANIT.-SMALL SYS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"";"";"";"";"1998-12-31";0.0;0.0;1019483581.0;3287260.0
303220;"Germany";"Pakistan";"5";"665";"LMICs";5.4118699999999995;0.0;"DRINKING WATER SUPPLY/SANITATION";"Kreditanstalt für Wiederaufbau";"11";"140";"SUPPLY OF DRINKING WATER SANIT";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"";"MINISTRY OF FINANCE AND ECONOMIC AFFAIRS";"1998-01-01";"2002-12-01";"";"1998-03-01";0.0;0.0;134843233.0;796100.0
305579;"Germany";"Indonesia";"5";"738";"LMICs";0.283506;"";"BMZ TC:WATER SUPPLY/SANIT.-SMALL SYS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"";"";"";"";"1998-12-31";0.0;0.0;205724592.0;1910930.0
306651;"Germany";"Philippines";"5";"755";"LMICs";0.0787277;"";"BMZ TC:WATER SUPPLY/SANIT.-SMALL SYS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"";"";"";"";"1998-12-31";0.0;0.0;74672014.0;300000.0
306653;"Germany";"Philippines";"5";"755";"LMICs";1.74088;"";"WASTE MGMT FOR MEDIUM-SIZED TOWNS";"Deutsche Gesellschaft für Internationale Zusammenarbeit";"11";"140";"WASTE MANAGEMENT FOR MEDIUM-SIZED TOWNS";"Waste management/disposal";"I.4. Water Supply & Sanitation";"";"";"";"";"";"1998-12-12";0.0;0.0;74672014.0;300000.0
308007;"Germany";"Turkey";"5";"55";"UMICs";40.1159;"";"DIYARBAKIR SEWAGE TREATMENT PLANT";"Kreditanstalt für Wiederaufbau";"11";"140";"DIYARBAKIR SEWAGE TREATM PLANT";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"";"UNDERSECRETARIAT OF TREASURY";"1999-01-01";"2001-04-01";"";"1998-12-01";0.0;0.0;61329676.0;785350.0
308009;"Germany";"Turkey";"5";"55";"UMICs";60.5524;0.0;"ADANA WATER SUPPLY SYSTEM";"Kreditanstalt für Wiederaufbau";"13";"140";"ADANA WATER SUPPLY";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"";"UNDERSECRETARIAT OF TREASURY";"1999-01-01";"2001-12-01";"";"1998-12-01";0.0;0.0;61329676.0;785350.0
308161;"Germany";"Albania";"5";"71";"UMICs";0.21510300000000002;"";"BMZ TC:WATER SUP./SANIT.-SMALL SYST.";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"";"";"";"";"1998-12-31";0.0;0.0;3128530.0;28750.0
308164;"Germany";"Albania";"5";"71";"UMICs";7.569039999999999;"";"RURAL WATER SUPPLY, KAVAJA";"Kreditanstalt für Wiederaufbau";"11";"140";"RURAL WATER SUPPLY KAVAJA";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"BANK OF ALBANIA";"1998-01-01";"2001-06-01";"";"1998-11-01";0.0;0.0;3128530.0;28750.0
308165;"Germany";"Albania";"5";"71";"UMICs";7.9475;"";"WATER/SANITATION SYSTEMS REHABILIT.";"Kreditanstalt für Wiederaufbau";"11";"140";"WATER SUPPLY AND SEWERAGE KRUJ";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"";"BANK OF ALBANIA";"1998-01-01";"2001-03-01";"";"1998-03-01";0.0;0.0;3128530.0;28750.0
308167;"Germany";"Albania";"5";"71";"UMICs";1.5895;0.0;"WATER SUPPLY/SEWERAGE REHAB.,KRUJA";"Kreditanstalt für Wiederaufbau";"13";"140";"WATER SUPPLY AND SEWERAGE KRUJ";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"";"BANK OF ALBANIA";"1998-01-01";"2001-03-01";"";"1998-03-01";0.0;0.0;3128530.0;28750.0
308624;"Germany";"Morocco";"5";"136";"LMICs";14.627;"";"BMZ TC:WATER SUPPLY/SANIT.-SMALL SYS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"";"";"";"";"1998-12-31";0.0;0.0;28110443.0;446550.0
308625;"Germany";"Morocco";"5";"136";"LMICs";11.5806;"";"DRINKING WATER SUPPLY,LOUKKOS REG.";"Kreditanstalt für Wiederaufbau";"11";"140";"STAND POSTS PROGR.LOUKKOS REG.";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"OFFICE NATIONAL DE L'EAU POTABLE";"1999-01-01";"2001-12-01";"";"1998-06-01";0.0;0.0;28110443.0;446550.0
308626;"Germany";"Morocco";"5";"136";"LMICs";0.529833;"";"CONSULTANTS FOR WATER SUPPLY,LOUKOS";"Kreditanstalt für Wiederaufbau";"11";"140";"STAND POSTS PROGR.LOUKKOS REG.";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"OFFICE NATIONAL DE L'EAU POTABLE";"1999-01-01";"2000-12-01";"";"1998-06-01";0.0;0.0;28110443.0;446550.0
308627;"Germany";"Morocco";"5";"136";"LMICs";3.02762;0.0;"RURAL WATER SUPPLY/SEWERAGE REHAB.";"Kreditanstalt für Wiederaufbau";"11";"140";"REHAB.WAT.SUPP.RUR.CENTRES II";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"OFFICE NATIONAL DE L'EAU POTABLE";"1998-01-01";"2000-12-01";"";"1998-06-01";0.0;0.0;28110443.0;446550.0
308629;"Germany";"Morocco";"5";"136";"LMICs";13.6243;0.0;"RURAL DRINKING WATER SUPPLY EXT.";"Kreditanstalt für Wiederaufbau";"11";"140";"RURAL DRINKING WATER SUPPLY";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"OFFICE NATIONAL DE L'EAU POTABLE";"1998-01-01";"2004-06-01";"";"1998-06-01";0.0;0.0;28110443.0;446550.0
308632;"Germany";"Morocco";"5";"136";"LMICs";8.32595;0.0;"RURAL DRINKING WATER SUPPLY REHAB.";"Kreditanstalt für Wiederaufbau";"13";"140";"REHAB WAT SUPP RUR CENTRES II";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"OFFICE NATIONAL DE L EAU POTABLE";"1998-01-01";"2000-12-01";"";"1998-06-01";0.0;0.0;28110443.0;446550.0
310179;"Germany";"West Bank and Gaza Strip";"5";"550";"LMICs";0.43020600000000003;"";"BMZ TC:WATER SUPPLY/SANIT.-SMALL SYS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"";"";"";"";"1998-12-31";0.0;0.0;2776568.0;6020.0
310182;"Germany";"West Bank and Gaza Strip";"5";"550";"LMICs";9.08285;"";"DRINKING WATER NETWORK REPAIRS";"Kreditanstalt für Wiederaufbau";"11";"140";"WATER SUPPLY TULKAREM";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"";"MINISTRY OF PLANNING AND INT COORP";"2000-01-01";"2001-12-01";"";"1998-11-01";0.0;0.0;2776568.0;6020.0
310183;"Germany";"West Bank and Gaza Strip";"5";"550";"LMICs";4.54143;"";"GOOD QUALITY DRINKING WATER SUPPLY";"Kreditanstalt für Wiederaufbau";"11";"140";"WATER SUPPLY JENIN";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"";"MINISTRY OF PLANING AND INTERN COOPERATI";"1998-01-01";"2000-04-01";"";"1998-04-01";0.0;0.0;2776568.0;6020.0
310184;"Germany";"West Bank and Gaza Strip";"5";"550";"LMICs";2.27071;"";"WASTE WATER TREATMENT, TULKAREM";"Kreditanstalt für Wiederaufbau";"11";"140";"WASTWATER DISPOSAL TULKAREM";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"";"MINISTRY OF PLANING AND INTERN COOPERAT";"1998-01-01";"2000-03-01";"";"1998-04-01";0.0;0.0;2776568.0;6020.0
312081;"Germany";"Rwanda";"5";"266";"LDCs";0.0263673;"";"BMZ TC:WATER SUPPLY/SANIT.-SMALL SYS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"";"";"";"";"1997-12-31";0.0;0.0;6419901.0;26340.0
312396;"Germany";"Algeria";"5";"130";"UMICs";3.42775;"";"BMZ TC:WATER SUPPLY/SANIT.-SMALL SYS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"";"";"";"";"1997-12-31";0.0;0.0;29742979.0;2381740.0
312492;"Germany";"Morocco";"5";"136";"LMICs";51.0579;0.0;"WATER SUPPLY IN THE LOUKKOS REGION";"Kreditanstalt für Wiederaufbau";"13";"140";"WATER SUPPLY LOUKKOS REGION";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"";"OFFICE NATIONAL DE L EAU POTABLE";"1998-01-01";"2000-01-06";"";"1997-01-10";0.0;0.0;27754571.0;446550.0
312500;"Germany";"Morocco";"5";"136";"LMICs";43.7257;"";"BMZ TC:WATER SUPPLY/SANIT.-SMALL SYS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"";"";"";"";"1997-12-31";0.0;0.0;27754571.0;446550.0
312501;"Germany";"Morocco";"5";"136";"LMICs";24.7669;"";"SEWERAGE/WATER TREATMENT PLANTS";"Kreditanstalt für Wiederaufbau";"11";"140";"SEWERAGE IN RURAL CENTRES I";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"";"OFFICE NATIONAL DE L EAU POTABLE";"1998-01-01";"2000-01-12";"";"1997-01-10";0.0;0.0;27754571.0;446550.0
312870;"Germany";"Tunisia";"5";"139";"LMICs";7.62058;0.0;"WATER SUPPLY";"Kreditanstalt für Wiederaufbau";"13";"140";"WATER SUPP RUR SCATT SETTLEIII";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"";"MINISTERE DES AFFAIRES ETRANGERES";"1997-01-01";"1999-12-01";"";"1997-03-01";0.0;0.0;9395123.0;163610.0
312875;"Germany";"Tunisia";"5";"139";"LMICs";11.4309;0.0;"LOW-COST WATER AND SANITATION";"Kreditanstalt für Wiederaufbau";"11";"140";"WATER SUPP RUR SCATT SETTLEIII";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"MINISTERE DES AFFAIRES ETRANGERES";"1997-01-01";"1999-12-01";"";"1997-03-01";0.0;0.0;9395123.0;163610.0
312877;"Germany";"Tunisia";"5";"139";"LMICs";10.9864;"";"BMZ TC:WATER SUPPLY/SANIT.-SMALL SYS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"";"";"";"";"1997-12-31";0.0;0.0;9395123.0;163610.0
313149;"Germany";"Egypt";"5";"142";"LMICs";6.09647;"";"WATER AND SANITATION";"Kreditanstalt für Wiederaufbau";"11";"140";"PARTICIPATORY URBAN UPGRADING";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"";"CENTRAL BANK OF EGYPT";"1998-01-01";"2000-06-01";"";"1997-08-01";0.0;0.0;64892270.0;1001450.0
314151;"Germany";"Central African Republic";"5";"231";"LDCs";2.19727;"";"BMZ TC:WATER SUPPLY/SANIT.-SMALL SYS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"";"";"";"";"1997-12-31";0.0;0.0;3392436.0;622980.0
314153;"Germany";"Central African Republic";"5";"231";"LDCs";3.81029;0.0;"DRINKING WATER SUPPLY";"Kreditanstalt für Wiederaufbau";"11";"140";"RURAL WATER SUPPLY";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"";"MIN ECONOMIE PLAN ET COOPERATION INTERNA";"1997-01-01";"2000-12-01";"";"1997-04-01";0.0;0.0;3392436.0;622980.0
314289;"Germany";"Democratic Republic of the Congo";"5";"235";"LDCs";1.5917;"";"BMZ TC:WATER SUPPLY/SANIT.-SMALL SYS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"";"";"";"";"1997-12-31";0.0;0.0;43827180.0;2344860.0
314697;"Germany";"Ghana";"5";"241";"LMICs";2.3405400000000003;"";"BMZ TC:WATER SUPPLY/SANIT.-SMALL SYS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"";"";"";"";"1997-12-31";0.0;0.0;17908985.0;238540.0
314699;"Germany";"Ghana";"5";"241";"LMICs";3.81029;"";"300 BOREHOLES CONSTRUCT. & HANDPUMPS";"Kreditanstalt für Wiederaufbau";"11";"140";"RURAL WATER SUPPLY";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"MINISTRY OF FINANCE";"1998-01-01";"2001-12-01";"";"1997-01-12";0.0;0.0;17908985.0;238540.0
314909;"Germany";"Guinea";"5";"243";"LDCs";0.07031269999999999;"";"BMZ TC:WATER SUPPLY/SANIT.-SMALL SYS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"";"";"";"";"1997-12-31";0.0;0.0;7662075.0;245860.0
315308;"Germany";"Kenya";"5";"248";"LMICs";19.8135;0.0;"EXTENSION OF WASTE WATER COLLECTION";"Kreditanstalt für Wiederaufbau";"11";"140";"ELDORET SEWERAGE PROJECT";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"";"MINISTRY OF FINANCE EXTERN RESOURC DEP";"1997-01-01";"2001-09-01";"";"1997-06-01";0.0;0.0;29415659.0;580370.0
315312;"Germany";"Kenya";"5";"248";"LMICs";12.876;"";"BMZ TC:WATER SUPPLY/SANIT.-SMALL SYS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"";"";"";"";"1997-12-31";0.0;0.0;29415659.0;580370.0
316148;"Germany";"Mali";"5";"255";"LDCs";5.71291;"";"BMZ TC:WATER SUPPLY/SANIT.-SMALL SYS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"";"";"";"";"1997-12-31";0.0;0.0;10094368.0;1240190.0
316151;"Germany";"Mali";"5";"255";"LDCs";7.62058;"";"CENTRAL WATER SUPPLY IN RURAL TOWNS";"Kreditanstalt für Wiederaufbau";"11";"140";"WATER SUPPLY OF RURAL TOWNS";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"";"MIN DES AFF ETRANG ET DES MALIENS DE L E";"1998-01-01";"2001-01-12";"";"1997-01-11";0.0;0.0;10094368.0;1240190.0
317121;"Germany";"Niger";"5";"260";"LDCs";1.53809;"";"BMZ TC:WATER SUPPLY/SANIT.-SMALL SYS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"";"";"";"";"1997-12-31";0.0;0.0;10178201.0;1267000.0
317241;"Germany";"Nigeria";"5";"261";"LMICs";0.219727;"";"BMZ TC:WATER SUPPLY/SANIT.-SMALL SYS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"";"";"";"";"1997-12-31";0.0;0.0;113457663.0;923770.0
317716;"Germany";"Senegal";"5";"269";"LDCs";0.11074300000000001;"";"BMZ TC:WATER SUPPLY/SANIT.-SMALL SYS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"";"";"";"";"1997-12-31";0.0;0.0;9130877.0;196710.0
317988;"Germany";"Eritrea";"5";"271";"LDCs";3.5156400000000003;"";"BMZ TC:WATER SUPPLY/SANIT.-SMALL SYS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"";"";"";"";"1997-12-31";0.0;0.0;2195179.0;117600.0
318177;"Germany";"Somalia";"5";"273";"LDCs";0.0219727;"";"BMZ TC:WATER SUPPLY/SANIT.-SMALL SYS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"";"";"";"";"1997-12-31";0.0;0.0;7936127.0;637660.0
318303;"Germany";"Namibia";"5";"275";"UMICs";1.53809;"";"BMZ TC:WATER SUPPLY/SANIT.-SMALL SYS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"";"";"";"";"1997-12-31";0.0;0.0;1698032.0;824290.0
318306;"Germany";"Namibia";"5";"275";"UMICs";14.2505;0.0;"WINDHOEK WATER RECLAMATION WORKS";"Kreditanstalt für Wiederaufbau";"13";"140";"WATER RECLAMATION WINDHOEK";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"";"MINISTRY OF FINANCE";"1997-01-01";"1999-12-01";"";"1997-01-01";0.0;0.0;1698032.0;824290.0
318688;"Germany";"Tanzania";"5";"282";"LDCs";18.6704;0.0;"URBAN WATER SUPPLY ARUSHA";"Kreditanstalt für Wiederaufbau";"11";"140";"SECTOR PROGR URBAN WATER SUPPL";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"";"MINISTRY OF FINANCE";"1996-01-01";"2000-01-01";"";"1997-10-01";0.0;0.0;31192857.0;947300.0
319314;"Germany";"Togo";"5";"283";"LDCs";0.16128;"";"BMZ TC:WATER SUPPLY/SANIT.-SMALL SYS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"";"";"";"";"1997-12-31";0.0;0.0;4485951.0;56790.0
319373;"Germany";"Uganda";"5";"285";"LDCs";10.2393;"";"BMZ TC:WATER SUPPLY/SANIT.-SMALL SYS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"";"";"";"";"1997-12-31";0.0;0.0;21655398.0;241550.0
319376;"Germany";"Uganda";"5";"285";"LDCs";17.756;"";"WATER SUPPLY/ SEWERAGE SYSTEM";"Kreditanstalt für Wiederaufbau";"11";"140";"WATER SUPPLY AND SEWERAGE KABA";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"";"MINISTRY OF FINANCE";"1996-01-01";"1999-01-01";"";"1997-07-01";0.0;0.0;21655398.0;241550.0
319815;"Germany";"Burkina Faso";"5";"287";"LDCs";0.832766;"";"BMZ TC:WATER SUPPLY/SANIT.-SMALL SYS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"";"";"";"";"1997-12-31";0.0;0.0;10665546.0;274220.0
320152;"Germany";"Zambia";"5";"288";"LDCs";11.4309;0.0;"RURAL WATER SUPPLY IN EASTERN PROV.";"Kreditanstalt für Wiederaufbau";"11";"140";"RURAL WATER SUPPLY EASTERN PRO";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"";"MINISTRY OF FINANCE";"1997-01-01";"2000-10-01";"";"1997-07-01";0.0;0.0;9597609.0;752610.0
320156;"Germany";"Zambia";"5";"288";"LDCs";6.605;"";"BMZ TC:WATER SUPPLY/SANIT.-SMALL SYS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"";"";"";"";"1997-12-31";0.0;0.0;9597609.0;752610.0
322187;"Germany";"Nicaragua";"5";"364";"LMICs";6.591819999999999;"";"BMZ TC:WATER SUPPLY/SANIT.-SMALL SYS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"";"";"";"";"1997-12-31";0.0;0.0;4827661.0;130370.0
322189;"Germany";"Nicaragua";"5";"364";"LMICs";11.4309;"";"RURAL BASIC SANITATION";"Kreditanstalt für Wiederaufbau";"11";"140";"MINISTERIO DE COOPERACION EXTE";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"";"MINISTERIO DE COOPERACION EXTERNA";"1998-01-01";"2002-01-01";"";"1997-06-01";0.0;0.0;4827661.0;130370.0
322864;"Germany";"Bolivia";"5";"428";"LMICs";1.6919;"";"BMZ TC:WATER SUPPLY/SANIT.-SMALL SYS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"";"";"";"";"";"1997-12-31";0.0;0.0;7937458.0;1098580.0
