"";"DonorName";"RecipientName";"DonorCode";"RecipientCode";"IncomegroupName";"USD_Commitment_Defl";"USD_Received_Defl";"ShortDescription";"AgencyName";"FlowCode";"SectorCode";"ProjectTitle";"PurposeName";"SectorName";"ChannelName";"ChannelReportedName";"ExpectedStartDate";"CompletionDate";"LongDescription";"CommitmentDate";"USD_GrantEquiv";"USD_Disbursement_Defl";"Recipientstat SI.SPR.PCAP";"Recipientstat SI.POV.XPND.MD";"Recipientstat SP.POP.TOTL";"Recipientstat AG.SRF.TOTL.K2"
791929;"Germany";"Tanzania";"5";"282";"LDCs";0.774294;0.0;"THE DIOCESAN DRINKING WATER PROGRAMME / MBULU";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"the Diocesan Drinking Water Programme / Mbulu";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Non-Governmental Organisation (NGO) and Civil Society";"NGOs and civil society";"";"";"Phase IV of the Diocesan Drinking Water Programme / Mbulu";"2006-12-31";"";0.0;0.0;0.0;39548663.0;947300.0
791996;"Germany";"India";"5";"645";"LMICs";0.040253;0.0;"PLANNING AND IMPLEMENTATION OF DECENTRALIZED WASTEWATER TREATMENT SYSTEM";"Federal states and local governments";"11";"140";"Planning and implementation of decentralized wastewater treatment system";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Non-Governmental Organisation (NGO) and Civil Society";"NGOs and civil society";"2006-03-15";"2006-12-31";"Planning and implementation of decentralized wastewater treatment systems and community-based sanitation";"2006-12-31";"";0.040253;0.0;0.0;1165486291.0;3287260.0
792500;"Germany";"Kenya";"5";"248";"LMICs";0.117574;0.0;"WATER RESOURCES POLICY AND ADMINISTRATIVE MANAGEMENT";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water resources policy and administrative management";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector";"";"";"Water resources policy and administrative management";"2006-12-31";"";0.117574;0.0;0.0;37649033.0;580370.0
792502;"Germany";"Kenya";"5";"248";"LMICs";0.258332;0.0;"WATER SUPPLY AND SANITATION - LARGE SYSTEMS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water supply and sanitation -large systems";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector";"";"";"Water supply and sanitation -large systems";"2006-12-31";"";0.258332;0.0;0.0;37649033.0;580370.0
792504;"Germany";"Tanzania";"5";"282";"LDCs";0.662788;0.0;"WATER SUPPLY AND SANITATION - LARGE SYSTEMS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water supply and sanitation -large systems";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector";"";"";"Water supply and sanitation -large systems";"2006-12-31";"";0.662788;0.0;0.0;39548663.0;947300.0
792505;"Germany";"Uganda";"5";"285";"LDCs";0.564722;0.0;"WATER SUPPLY AND SANITATION - LARGE SYSTEMS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water supply and sanitation -large systems";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector";"";"";"Water supply and sanitation -large systems";"2006-12-31";"";0.564722;0.0;0.0;28571475.0;241550.0
792506;"Germany";"Tanzania";"5";"282";"LDCs";0.00842919;0.0;"WATER SUPPLY AND SANITATION - LARGE SYSTEMS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water supply and sanitation -large systems";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector";"";"";"Water supply and sanitation -large systems";"2006-12-31";"";0.00842919;0.0;0.0;39548663.0;947300.0
792670;"Germany";"Lebanon";"5";"555";"UMICs";4.19291;0.0;"BASIC DRINKING WATER SUPPLY AND BASIC SANITATION";"Deutsche Gesellschaft für Internationale Zusammenarbeit";"11";"140";"";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector";"";"";"Rehabilitierung der Trinkwasserver- und Abwasserentsorgung";"2006-12-31";"";0.0;0.0;0.0;4759753.0;10450.0
793279;"Germany";"Kenya";"5";"248";"LMICs";2.51575;0.0;"WATER SECTOR REFORM";"Deutsche Gesellschaft für Internationale Zusammenarbeit";"11";"140";"Water Sector Reform";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector";"";"";"Water Sector Reform";"2006-12-31";"";1.78145;0.0;0.0;37649033.0;580370.0
868925;"Germany";"Rwanda";"5";"266";"LDCs";0.0200844;0.0;"BASIC DRINKING WATER SUPPLY AND BASIC SANITATION";"Federal states and local governments";"11";"140";"Wasserprojekte im Partnerland Ruanda";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Other";"Other";"2007-01-01";"2007-12-31";"Wasserprojekte im Partnerland Ruanda";"";"";0.0200844;"";"";"";""
869598;"Germany";"Colombia";"5";"437";"UMICs";0.00834699;0.0;"RIVER DEVELOPMENT";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Promotion of Renewable Energies in Rural Areas";"River basins development";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector";"";"";"Promotion of Renewable Energies in Rural Areas";"";"";0.00834699;"";"";"";""
869903;"Germany";"Uganda";"5";"285";"LDCs";0.00137329;0.0;"BASIC DRINKING WATER SUPPLY AND BASIC SANITATION";"Federal states and local governments";"11";"140";"Drinking water supply";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Non-Governmental Organisation (NGO) and Civil Society";"NGOs and civil society";"2007-08-01";"2007-12-31";"Drinking water supply";"";"";0.00137329;"";"";"";""
869904;"Germany";"Uganda";"5";"285";"LDCs";0.0102998;0.0;"BASIC DRINKING WATER SUPPLY AND BASIC SANITATION";"Federal states and local governments";"11";"140";"Drinking water supply";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Non-Governmental Organisation (NGO) and Civil Society";"NGOs and civil society";"2007-11-01";"2008-03-01";"Drinking water supply";"";"";0.0102998;"";"";"";""
869965;"Germany";"India";"5";"645";"LMICs";0.0460061;0.0;"BASIC DRINKING WATER SUPPLY AND BASIC SANITATION";"Federal states and local governments";"11";"140";"Implementation of decentralized wastewater treatment systems and community-based sanitation";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Non-Governmental Organisation (NGO) and Civil Society";"NGOs and civil society";"2007-03-15";"2007-12-31";"Implementation of decentralized wastewater treatment systems and community-based sanitation";"";"";0.0460061;"";"";"";""
870047;"Germany";"Ethiopia";"5";"238";"LDCs";0.0247198;0.0;"BASIC DRINKING WATER SUPPLY AND BASIC SANITATION";"Federal states and local governments";"11";"140";"Tigray and Afar Water Initiative (TAWI)";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector";"2007-02-09";"2007-09-30";"Tigray and Afar Water Initiative (TAWI)";"";"";0.0247198;"";"";"";""
870534;"Germany";"Uganda";"5";"285";"LDCs";0.00686656;0.0;"BASIC DRINKING WATER SUPPLY AND BASIC SANITATION";"Federal states and local governments";"11";"140";"St. Josef Stiftung GmbH, Projekt Errichtung einer Wasserversorgungsanlage";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Other";"Other";"2007-12-15";"2008-02-29";"St. Josef Stiftung GmbH, Projekt Errichtung einer Wasserversorgungsanlage";"";"";0.00686656;"";"";"";""
870596;"Germany";"Tanzania";"5";"282";"LDCs";0.0137332;0.0;"WASTE MANAGEMENT/DISPOSAL";"Federal states and local governments";"11";"140";"composting workshop for experts from Dar es Salaam";"Waste management/disposal";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector";"2007-10-14";"2007-10-27";"composting workshop for experts from Dar es Salaam";"";"";0.0137332;"";"";"";""
870597;"Germany";"Tanzania";"5";"282";"LDCs";0.0161296;0.0;"WASTE MANAGEMENT/DISPOSAL";"Federal states and local governments";"11";"140";"freight costs for vans Dar es Salaam";"Waste management/disposal";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector";"2007-10-01";"2007-10-31";"freight costs for vans Dar es Salaam";"";"";0.0161296;"";"";"";""
870661;"Germany";"Bolivia";"5";"428";"LMICs";2.74663;0.0;"WATER SUPPLY & SANIT. - LARGE SYST.";"Kreditanstalt für Wiederaufbau";"11";"140";"Agua Potable/Alcant. Chaco";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2004-01-01";"2007-02-05";"Agua Potable/Alcant. Chaco";"2007-12-14";"";0.0;0.0;0.0;9558439.0;1098580.0
870736;"Germany";"Egypt";"5";"142";"LMICs";2.74663;0.0;"SEWERAGE DISPOSAL KAFR EL SHEIKH (A.M)";"Kreditanstalt für Wiederaufbau";"11";"140";"Sewerage Disposal Kafr El Sheikh (A.M)";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2007-11-01";"2010-10-31";"Sewerage Disposal Kafr El Sheikh (A.M)";"2007-09-17";"";0.205998;0.0;0.0;78232126.0;1001450.0
871217;"Germany";"Uganda";"5";"285";"LDCs";8.2399;0.0;"PROTECTION OF LAKE VICTORIA";"Kreditanstalt für Wiederaufbau";"11";"140";"Protection of Lake Victoria";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2007-12-01";"2009-11-30";"Protection of Lake Victoria";"2007-11-22";"";0.0;0.0;0.0;29486338.0;241550.0
871684;"Germany";"Tanzania";"5";"282";"LDCs";9.75055;0.0;"WATER SUPPLY MOSHI RURAL";"Kreditanstalt für Wiederaufbau";"11";"140";"Water Supply Moshi Rural";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2007-04-01";"2012-03-30";"Water Supply Moshi Rural";"2007-02-23";"";0.492981;0.0;0.0;40681414.0;947300.0
871784;"Germany";"Tanzania";"5";"282";"LDCs";1.01076;0.0;"RURAL WATER SUPPLY HAI DISTRICT IV-2";"Kreditanstalt für Wiederaufbau";"11";"140";"Rural Water Supply Hai District IV-2";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2006-09-01";"2011-01-24";"Rural Water Supply Hai District IV-2";"2007-02-23";"";0.0;0.0;0.0;40681414.0;947300.0
871785;"Germany";"Tanzania";"5";"282";"LDCs";23.6897;0.0;"SECTOR INVESTM. PROGR. WATER I";"Kreditanstalt für Wiederaufbau";"11";"140";"Sector investm. progr. water I";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2007-12-20";"2010-12-19";"Sector investm. progr. water I";"2007-12-20";"";0.0;0.0;0.0;40681414.0;947300.0
871789;"Germany";"Tanzania";"5";"282";"LDCs";4.13918;0.0;"RURAL WATER SUPPLY HAI DISTRICT IV-2";"Kreditanstalt für Wiederaufbau";"11";"140";"Rural Water Supply Hai District IV-2";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2006-09-01";"2011-01-24";"Rural Water Supply Hai District IV-2";"2007-02-23";"";0.182203;0.0;0.0;40681414.0;947300.0
873345;"Germany";"Uganda";"5";"285";"LDCs";0.549327;0.0;"WATER SUPPLY A. SANITATION PROGR.KAMPALA";"Kreditanstalt für Wiederaufbau";"11";"140";"Water Supply a. Sanitation Progr.Kampala";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2007-06-01";"2008-05-31";"Water Supply a. Sanitation Progr.Kampala";"2007-06-12";"";0.0;0.0;0.0;29486338.0;241550.0
879983;"Germany";"Bolivia";"5";"428";"LMICs";4.80661;0.0;"PROGRAMA DE EMERGENCIA DE TRINIDAD";"Kreditanstalt für Wiederaufbau";"11";"140";"Programa de Emergencia de Trinidad";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2007-11-01";"2009-10-31";"Programa de Emergencia de Trinidad";"2007-12-14";"";0.0;0.0;0.0;9558439.0;1098580.0
880293;"Germany";"Lebanon";"5";"555";"UMICs";13.7332;0.0;"WATER AND SANITATION PROGRAMME I";"Kreditanstalt für Wiederaufbau";"11";"140";"Water and Sanitation Programme I";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2007-07-20";"2009-01-17";"Water and Sanitation Programme I";"2007-06-21";"";1.70949;0.0;0.0;4767344.0;10450.0
880389;"Germany";"Tanzania";"5";"282";"LDCs";2.6093;0.0;"WATER SUPPLY MOSHI RURAL ACC. MEASURES";"Kreditanstalt für Wiederaufbau";"11";"140";"Water Supply Moshi Rural Acc. Measures";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2007-04-01";"2012-03-30";"Water Supply Moshi Rural Acc. Measures";"2007-02-23";"";0.0;0.0;0.0;40681414.0;947300.0
880514;"Germany";"Bolivia";"5";"428";"LMICs";0.00275762;0.0;"EDUC./TRNG:WATER SUPPLY & SANITATION";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Management of municipal water utilities (Latin America)";"Education and training in water supply and sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector";"";"";"Management of municipal water utilities (Latin America)";"";"";0.00275762;"";"";"";""
881574;"Germany";"Tanzania";"5";"282";"LDCs";0.183238;0.0;"EDUC./TRNG:WATER SUPPLY & SANITATION";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"WAVE - Capacity building for water service providers in Kenya, Uganda, Tanzania and Zambia";"Education and training in water supply and sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector";"";"";"WAVE - Capacity building for water service providers in Kenya, Uganda, Tanzania and Zambia";"";"";0.183238;"";"";"";""
881575;"Germany";"Uganda";"5";"285";"LDCs";0.156642;0.0;"EDUC./TRNG:WATER SUPPLY & SANITATION";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"WAVE - Capacity building for water service providers in Kenya, Uganda, Tanzania and Zambia";"Education and training in water supply and sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector";"";"";"WAVE - Capacity building for water service providers in Kenya, Uganda, Tanzania and Zambia";"";"";0.156642;"";"";"";""
881576;"Germany";"Kenya";"5";"248";"LMICs";0.18066;0.0;"EDUC./TRNG:WATER SUPPLY & SANITATION";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"WAVE - Capacity building for water service providers in Kenya, Uganda, Tanzania and Zambia";"Education and training in water supply and sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector";"";"";"WAVE - Capacity building for water service providers in Kenya, Uganda, Tanzania and Zambia";"";"";0.18066;"";"";"";""
881591;"Germany";"Lebanon";"5";"555";"UMICs";0.00408567;0.0;"WATER RESOURCES POLICY/ADMIN. MGMT";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Reform of the water sector in the Mena region";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector";"";"";"Reform of the water sector in the Mena region";"";"";0.00408567;"";"";"";""
882062;"Germany";"India";"5";"645";"LMICs";0.0877809;0.0;"WATER RESOURCES PROTECTION";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Strengthening of environmental management";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector";"";"";"Strengthening of environmental management";"";"";0.0877809;"";"";"";""
882518;"Germany";"Tanzania";"5";"282";"LDCs";0.323677;0.0;"BASIC DRINKING WATER SUPPLY AND BASIC SANITATION";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Singa Village Water Supply, Tansania";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Non-Governmental Organisation (NGO) and Civil Society";"NGOs and civil society";"";"";"Singa Village Water Supply, Tansania";"";"";0.0308996;"";"";"";""
882602;"Germany";"Egypt";"5";"142";"LMICs";0.0584841;0.0;"WATER RESOURCES POLICY/ADMIN. MGMT";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Reform of the water sector in the Mena region";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector";"";"";"Reform of the water sector in the Mena region";"";"";0.0584841;"";"";"";""
882604;"Germany";"Egypt";"5";"142";"LMICs";0.290634;0.0;"WATER RESOURCES POLICY/ADMIN. MGMT";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Reform of the water sector in the Mena region";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector";"";"";"Reform of the water sector in the Mena region";"";"";0.290634;"";"";"";""
882617;"Germany";"Lebanon";"5";"555";"UMICs";0.139489;0.0;"EDUC./TRNG:WATER SUPPLY & SANITATION";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"EMWater - Efficient management of wastewater, it's treatment and reuse in the Mediterranean Countries (funded by the EU)";"Education and training in water supply and sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector";"";"";"EMWater - Efficient management of wastewater, it's treatment and reuse in the Mediterranean Countries (funded by the EU)";"";"";0.139489;"";"";"";""
882802;"Germany";"Bolivia";"5";"428";"LMICs";13.4585;0.0;"COOPERATION PROGRAM FOR WATER AND SANITATION IN SMALL AND MEDIUM CITIES";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Cooperation Program for water and sanitation in small and medium cities";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"GTZ";"";"";"Cooperation Program for water and sanitation in small and medium cities";"";"";0.0;"";"";"";""
882808;"Germany";"Bangladesh";"5";"666";"LDCs";0.346076;0.0;"BASIC DRINKING WATER SUPPLY AND BASIC SANITATION";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Human Resource Development for Sustainable Water Supply, Sanitation and Hygiene Promotion Programme/Bangladesh";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Non-Governmental Organisation (NGO) and Civil Society";"NGOs and civil society";"";"";"Human Resource Development for Sustainable Water Supply, Sanitation and Hygiene Promotion Programme/Bangladesh";"";"";0.0;"";"";"";""
